sentence,compQ,compRespL,compRespR,compRespCorr,incongruentambiguous,criticalSentenceCode,image,ambiguous,critical,congruent,Incongruent,Single,block,imageCorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponsePreStart.keys,keyResponsePreStart.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_2.keys,key_resp_4.keys,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,IRI_13,IRI_FL_13,space_13,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,key_resp_2.rt,key_resp_4.rt,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,rest_keyresponse.keys,rest_keyresponse.rt,session,participant,level,frameRate,expName,date,group,
Cuando mi hermana maneja el carro mi papá camina a la oficina,Mi hermana tiene su propio carro.,Verdadero,Falso,j,0,237,congruent_right,0,0,1,0,0,B,j,1,0,1,0,0,24,24,36,,,j,1,0.641264915466,0.53319978714,0.497534036636,0.53319978714,0.234750986099,0.188365936279,0.767950773239,0.267136096954,0.221493005753,1.03508687019,0.250719070435,0.188606977463,1.28580594063,0.434573888779,0.373278856277,1.72037982941,0.301249980927,0.251875162125,2.02162981033,0.298127174377,0.25092291832,2.31975698471,0.301867008209,0.236543178558,2.62162399292,0.218299865723,0.155481100082,2.83992385864,j,1,1.32438802719,None,None,0.217648029327,0.154010057449,3.05757188797,0.251293897629,0.190944194794,3.3088657856,0.315469026566,0.254701137543,3.62433481216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La cajera insertó el billete que el cliente le dejó en la caja pero no tenía cambio,La caja tenía muchos billetes pequeños.,Verdadero,Falso,j,0,119,incongruent_right,0,1,0,1,0,B,j,1,0,1,0,0,25,25,29,,,j,1,0.518893957138,0.550779104233,0.504507064819,0.550779104233,0.200288057327,0.137993097305,0.75106716156,0.216840028763,0.153367042542,0.967907190323,0.233628988266,0.16970705986,1.20153617859,0.385545969009,0.32164812088,1.5870821476,0.183069944382,0.121133089066,1.77015209198,0.35107588768,0.288192033768,2.12122797966,0.383631229401,0.321183919907,2.50485920906,0.268271923065,0.204384088516,2.77313113213,j,1,4.1636838913,None,None,0.719413995743,0.657201051712,3.49254512787,0.383250951767,0.322560071945,3.87579607964,0.384732961655,0.323799133301,4.26052904129,0.251269102097,0.188657045364,4.51179814339,0.431725978851,0.349528074265,4.94352412224,0.419995069504,0.354873895645,5.36351919174,0.384194850922,0.302098989487,5.74771404266,0.417294025421,0.353766202927,6.16500806808,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los novios tomaron vino durante la fiesta,Los novios sólo toman cerveza.,Verdadero,Falso,j,0,247,congruent_left,0,0,1,0,0,B,f,1,0,1,0,0,26,26,46,,,f,1,0.472813129425,0.634804964066,0.607692956924,0.634804964066,0.200734853745,0.156677961349,0.83553981781,0.382953166962,0.335873126984,1.21849298477,0.41853094101,0.372041940689,1.63702392578,0.400976896286,0.355970144272,2.03800082207,0.433315992355,0.385370016098,2.47131681442,0.436347961426,0.389352083206,2.90766477585,,,,,,,j,1,1.37471222878,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La empleada guardó los documentos que recibió en el buzón en una carpeta después de revisarlos,La empleada revisó los documentos.,Verdadero,Falso,f,1,32,incongruent_left,1,1,0,1,0,B,f,1,0,1,0,0,27,27,11,,,f,1,0.456018924713,0.533600091934,0.48313999176,0.533600091934,0.267920970917,0.186954975128,0.801521062851,0.717941045761,0.637381076813,1.51946210861,0.217923879623,0.155281066895,1.73738598824,0.283421993256,0.220991849899,2.02080798149,0.21740603447,0.154247999191,2.23821401596,0.26673913002,0.204617977142,2.50495314598,0.318691015244,0.254979133606,2.82364416122,0.400547981262,0.321843147278,3.22419214249,f,1,1.26997613907,None,None,0.249876976013,0.183960199356,3.4740691185,0.400284051895,0.334758996964,3.87435317039,1.07133793831,1.00375294685,4.9456911087,0.233876943588,0.171839952469,5.17956805229,0.449696063995,0.386202812195,5.62926411629,0.335194826126,0.267484903336,5.96445894241,0.301596164703,0.238133907318,6.26605510712,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los pasteles en la cocina de los Menéndez son para la fiesta de cumpleaños,Los Menéndez van a una fiesta.,Verdadero,Falso,f,0,232,single_left,0,0,0,0,1,B,f,1,0,1,0,0,28,28,31,,,f,1,0.424392938614,0.801913976669,0.760710000992,0.801913976669,0.232316017151,0.169713020325,1.03422999382,0.201809883118,0.138301134109,1.23603987694,0.251418113708,0.18811917305,1.48745799065,0.21662402153,0.154559135437,1.70408201218,0.318017959595,0.251559972763,2.02209997177,0.23243188858,0.168781042099,2.25453186035,0.252377033234,0.173788070679,2.50690889359,0.450170993805,0.387712955475,2.95707988739,f,1,1.92235517502,None,None,0.435259103775,0.369906902313,3.39233899117,0.41800403595,0.356183052063,3.81034302711,0.417165994644,0.338582038879,4.22750902176,0.417866945267,0.35439991951,4.64537596703,0.267951011658,0.204442977905,4.91332697868,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Siempre que mi hermana sale el carro se queda sin gasolina,Mi hermana no rellena el tanque.,Verdadero,Falso,f,0,103,incongruent_right,0,1,0,1,0,B,j,1,0,1,0,0,29,29,21,,,j,1,0.537844181061,0.517173051834,0.47852897644,0.517173051834,0.200382947922,0.151838064194,0.717555999756,0.266215085983,0.218601942062,0.983771085739,0.218350887299,0.171229124069,1.20212197304,0.233896970749,0.187912940979,1.43601894379,0.301304101944,0.237767934799,1.73732304573,0.216672897339,0.171625137329,1.95399594307,0.267376184464,0.205757856369,2.22137212753,0.250859022141,0.205165863037,2.47223114967,f,1,1.33886408806,None,None,0.283895015717,0.220923900604,2.75612616539,0.300177812576,0.251516103745,3.05630397797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Las chicas acomodaron la ropa que sus padres les dejaron en su cuarto dentro del clóset antes de dormir,Los padres doblaron la ropa para sus hijas.,Verdadero,Falso,f,1,36,incongruent_left,1,1,0,1,0,B,f,1,0,1,0,0,30,30,15,,,f,1,0.556011915207,0.516644001007,0.435123920441,0.516644001007,0.333055973053,0.236754179001,0.84969997406,0.218729019165,0.135138988495,1.06842899323,0.250716924667,0.171380996704,1.31914591789,0.468481063843,0.386353969574,1.78762698174,0.199866056442,0.122164964676,1.98749303818,0.217146873474,0.137268066406,2.20463991165,0.217888116837,0.137940883636,2.42252802849,0.250263929367,0.166965961456,2.67279195786,j,0,1.97343087196,None,None,0.182746887207,0.102751016617,2.85553884506,0.251301050186,0.170146942139,3.10683989525,0.233829021454,0.150203943253,3.3406689167,0.218476057053,0.139369010925,3.55914497375,0.200347900391,0.101181030273,3.75949287415,0.233914136887,0.156352043152,3.99340701103,0.250829935074,0.17234992981,4.24423694611,0.300640106201,0.22181391716,4.54487705231,,,0.23360991478,0.155032873154,4.77848696709,0.300930023193,0.219795942307,5.07941699028,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando el escultor terminó la obra tenía tres metros  de altura,La estatua era muy alta.,Verdadero,Falso,f,1,29,incongruent_right,1,1,0,1,0,B,j,1,0,1,0,0,31,31,8,,,j,1,0.5216588974,0.535973072052,0.498976945877,0.535973072052,0.251121044159,0.188414096832,0.787094116211,0.215259075165,0.151537895203,1.00235319138,0.233556032181,0.184067964554,1.23590922356,0.386798858643,0.339313983917,1.6227080822,0.250137090683,0.187129020691,1.87284517288,0.184252977371,0.121550798416,2.05709815025,0.267251968384,0.20524597168,2.32435011864,0.400264024734,0.337907075882,2.72461414337,f,1,1.45807003975,None,None,0.300567865372,0.234218835831,3.02518200874,0.302495002747,0.257103919983,3.32767701149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,303,congruent_left,0,0,1,0,0,A,f,1,0,1,0,0,32,32,62,,,f,1,0.469830989838,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,315,incongruent_right,0,0,0,1,0,A,j,1,0,1,0,0,33,33,74,,,j,1,0.624531984329,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
El grupo musical que tocó en el salón de conciertos era muy bueno,El grupo no tocaba bien.,Verdadero,Falso,j,0,233,incongruent_right,0,0,0,1,0,B,j,1,0,1,0,0,34,34,32,,,j,1,0.519322872162,0.55033493042,0.513298988342,0.55033493042,0.216881990433,0.15038895607,0.767216920853,0.201090097427,0.155682086945,0.96830701828,0.251057863235,0.188766002655,1.21936488152,0.198609113693,0.134156942368,1.41797399521,0.233556985855,0.184820890427,1.65153098106,0.219073057175,0.154168128967,1.87060403824,0.201252937317,0.137970209122,2.07185697556,0.198621988297,0.134044885635,2.27047896385,j,1,0.988256931305,None,None,0.185229063034,0.139652967453,2.45570802689,0.449645996094,0.386362075806,2.90535402298,0.218354940414,0.171531915665,3.12370896339,0.266601085663,0.202414035797,3.39031004906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Después de que la arquitecta empezó los planos se volvieron más sencillos,Los planos siempre fueron muy sencillos.,Verdadero,Falso,j,0,22,congruent_right,1,1,1,0,0,B,j,1,0,1,0,0,35,35,1,,,j,1,0.387839078903,0.584239006042,0.538151979446,0.584239006042,0.183300018311,0.120776891708,0.767539024353,0.233906984329,0.170435905457,1.00144600868,0.215884923935,0.152142047882,1.21733093262,0.202515125275,0.138324975967,1.41984605789,0.200152873993,0.138495206833,1.61999893188,0.284769058228,0.20743393898,1.90476799011,0.249036073685,0.187181949615,2.1538040638,0.234486818314,0.171084880829,2.38829088211,j,1,1.97391486168,None,None,0.251507043839,0.168031930923,2.63979792595,0.283123016357,0.203784942627,2.92292094231,0.435505151749,0.372187137604,3.35842609406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Amalia puso el jamón que sus hermanos dejaron en los platos en el refrigerador después de que comieron,Los hermanos ordenaron la mesa después de comer. ,Verdadero,Falso,j,0,34,congruent_right,1,1,1,0,0,B,j,1,0,1,0,0,36,36,13,,,j,1,0.589823007584,0.550676822662,0.494746923447,0.550676822662,0.299119949341,0.219582080841,0.849796772003,0.202592134476,0.138578891754,1.05238890648,0.25005197525,0.16765999794,1.30244088173,0.216403961182,0.135117053986,1.51884484291,0.28511595726,0.207510948181,1.80396080017,0.683969974518,0.603633880615,2.48793077469,0.367032051086,0.285338878632,2.85496282578,0.267421007156,0.202521085739,3.12238383293,j,1,1.60966515541,None,None,0.217225074768,0.151212930679,3.3396089077,0.23480796814,0.152580022812,3.57441687584,0.250080108643,0.169345855713,3.82449698448,0.284501791,0.202820062637,4.10899877548,0.285797119141,0.221658945084,4.39479589462,0.266355991364,0.187814950943,4.66115188599,0.284977912903,0.204821109772,4.94612979889,0.283817052841,0.204739093781,5.22994685173,,,0.19961309433,0.120028972626,5.42955994606,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Después de hacer la tarea Pilar volvió a jugar videojuegos,A Pilar le gustan los videojuegos.,Verdadero,Falso,f,0,241,congruent_right,0,0,1,0,0,B,j,1,0,1,0,0,37,37,40,,,j,1,0.488707065582,0.600944042206,0.553458929062,0.600944042206,0.30014705658,0.236655950546,0.901091098785,0.201041936874,0.154656171799,1.10213303566,0.198542118073,0.150179862976,1.30067515373,0.234884977341,0.186636924744,1.53556013107,0.250715017319,0.187288045883,1.78627514839,0.28354883194,0.218724966049,2.06982398033,0.402264118195,0.35472202301,2.47208809853,0.234519004822,0.172435998917,2.70660710335,f,1,1.12489509583,None,space,0.216682910919,0.171193122864,2.92329001427,,,,,,,,,,,,,,,,,,,,,,,0.97362112999,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La casa de Enrique le quedó muy limpia antes de su fiesta,Enrique limpió la casa antes de recibir a los invitados.,Verdadero,Falso,f,0,246,single_right,0,0,0,0,1,B,j,1,0,1,0,0,38,38,45,,,j,1,0.536941051483,0.719099998474,0.685832977295,0.719099998474,0.383762836456,0.323198080063,1.10286283493,0.316373109818,0.268779993057,1.41923594475,0.301727056503,0.255153894424,1.72096300125,0.283233880997,0.217824935913,2.00419688225,0.385613918304,0.338366031647,2.38981080055,0.349402189255,0.286706924438,2.73921298981,0.267269849777,0.21581697464,3.00648283958,0.268033981323,0.216496944427,3.27451682091,j,0,3.73064804077,None,None,0.352029085159,0.306198835373,3.62654590607,0.283650875092,0.217329978943,3.91019678116,0.234759092331,0.184633970261,4.14495587349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,302,single_right,0,0,0,0,1,A,j,1,0,1,0,0,39,39,61,,,j,1,0.484831094742,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
El chico toca el violín raro,El chico no sabe tocar bien.,Verdadero,Falso,f,0,257,incongruent_right,0,0,0,1,0,B,j,1,0,1,0,0,40,40,56,,,j,1,0.637748003006,0.516457080841,0.497049093246,0.516457080841,0.24991607666,0.218952894211,0.766373157501,0.201927900314,0.170783042908,0.968301057816,0.267603158951,0.217468976974,1.23590421677,0.234121799469,0.187749147415,1.47002601624,0.233332157135,0.184249162674,1.70335817337,,,,,,,,,,f,1,1.45860791206,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando los amigos tienen una fiesta todos toman vino o cerveza,Mis amigos no toman whisky en las fiestas.,Verdadero,Falso,f,0,242,single_right,0,0,0,0,1,B,j,1,0,1,0,0,41,41,41,,,j,1,0.822785139084,0.549403190613,0.508611917496,0.549403190613,0.185148954391,0.138654947281,0.734552145004,0.267576932907,0.206038951874,1.00212907791,0.232193946838,0.168501138687,1.23432302475,0.284446001053,0.220329046249,1.5187690258,0.251410961151,0.204629898071,1.77017998695,0.233993053436,0.171685218811,2.00417304039,0.317811012268,0.254390001297,2.32198405266,0.299664020538,0.221644878387,2.6216480732,f,1,2.6612341404,None,None,0.217437028885,0.170276880264,2.83908510208,0.3351790905,0.272984027863,3.17426419258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Después de que corrí el maratón no me parecía tan imposible,Me sentí mejor corriendo el maratón que anticipaba.,Verdadero,Falso,f,1,21,incongruent_right,1,1,0,1,0,B,j,1,0,1,0,0,42,42,0,,,j,1,0.501754999161,0.565690040588,0.525429964066,0.565690040588,0.219066143036,0.173094987869,0.784756183624,0.233863830566,0.172324895859,1.01862001419,0.200287103653,0.139014005661,1.21890711784,0.23402094841,0.188315153122,1.45292806625,0.333734035492,0.272703170776,1.78666210175,0.484484910965,0.422117948532,2.27114701271,0.251469135284,0.188210964203,2.52261614799,0.299048900604,0.237478971481,2.8216650486,f,1,5.18511605263,None,None,0.233878135681,0.182895183563,3.05554318428,0.384924888611,0.316332101822,3.44046807289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La estudiante se encontró con su profesora para calmar su preocupación ,La profesora estaba muy preocupada.,Verdadero,Falso,f,0,260,single_left,0,0,0,0,1,B,f,1,0,1,0,0,43,43,59,,,f,1,0.469101905823,0.516644954681,0.476689100266,0.516644954681,0.28550696373,0.239344120026,0.802151918411,0.216980934143,0.154952049255,1.01913285255,0.267789125443,0.201058149338,1.286921978,0.198756933212,0.13552904129,1.48567891121,0.385240077972,0.334592103958,1.87091898918,0.218038082123,0.155689001083,2.0889570713,0.584433794022,0.522480964661,2.67339086533,0.334511041641,0.272277116776,3.00790190697,j,0,1.6920208931,None,None,0.350785970688,0.284868001938,3.35868787766,0.334098100662,0.272543907166,3.69278597832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Este año cuando gritaron el grito sonó hasta por las montañas,Se escuchó el grito desde lejos.,Verdadero,Falso,f,1,24,incongruent_left,1,1,0,1,0,B,f,1,0,1,0,0,44,44,3,,,f,1,0.518197059631,0.518740177155,0.487211942673,0.518740177155,0.284104824066,0.22335600853,0.802845001221,0.334114074707,0.272432804108,1.13695907593,0.216005086899,0.169564008713,1.35296416283,0.385511875153,0.337962150574,1.73847603798,0.382434129715,0.318660974503,2.12091016769,0.637149810791,0.588652133942,2.75805997849,0.43479013443,0.373116016388,3.19285011292,0.583992004395,0.521778821945,3.77684211731,f,1,1.44184279442,None,None,0.451834917068,0.389803886414,4.22867703438,0.417611122131,0.351073980331,4.64628815651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,306,single_right,0,0,0,0,1,A,j,1,0,1,0,0,45,45,65,,,j,1,0.553993940353,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando era niño mi papá quería ser arquitecto,Mi papá quería ser mecánico cuando era menor.,Verdadero,Falso,j,0,244,single_left,0,0,0,0,1,B,f,1,0,1,0,0,46,46,43,,,f,1,0.34897685051,0.533557891846,0.501391887665,0.533557891846,0.268770933151,0.222068071365,0.802328824997,0.18354511261,0.13871884346,0.985873937607,0.266658067703,0.202442884445,1.25253200531,0.335686922073,0.289141893387,1.58821892738,0.266889095306,0.221237182617,1.85510802269,0.400189876556,0.352624177933,2.25529789925,0.385615110397,0.338418006897,2.64091300964,,,,j,1,1.80515813828,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Después de preparar el desayuno Pedro limpia bien la cocina,Pedro no deja la cocina sucia.,Verdadero,Falso,f,0,238,single_right,0,0,0,0,1,B,j,1,0,1,0,0,47,47,37,,,j,1,0.504914045334,0.452327013016,0.424283981323,0.452327013016,0.299129962921,0.235136985779,0.751456975937,0.285650014877,0.237840890884,1.03710699081,0.2158639431,0.168819904327,1.25297093391,0.384817123413,0.336974859238,1.63778805733,0.285176992416,0.23489689827,1.92296504974,0.500952005386,0.439284086227,2.42391705513,0.41813993454,0.356864929199,2.84205698967,0.216815948486,0.168190002441,3.05887293816,f,1,1.80928206444,None,None,0.335171222687,0.288897037506,3.39404416084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Siempre que da un concierto la artista canta sus canciones más conocidas,La artista siempre canta sus canciones recien salidas.,Verdadero,Falso,j,0,240,single_left,0,0,0,0,1,B,f,1,0,1,0,0,48,48,39,,,f,1,0.4700050354,0.450927972794,0.410126924515,0.450927972794,0.252243995667,0.17106294632,0.70317196846,0.217046976089,0.155669927597,0.92021894455,0.233597040176,0.171597003937,1.15381598473,0.250434875488,0.186797142029,1.40425086021,0.201421022415,0.137894868851,1.60567188263,0.317133188248,0.254173994064,1.92280507088,0.266822814941,0.205562829971,2.18962788582,0.367844104767,0.306210041046,2.55747199059,j,1,2.24503803253,None,None,0.300982952118,0.237457990646,2.8584549427,0.416422128677,0.349880933762,3.27487707138,0.386703968048,0.33895277977,3.66158103943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La obra de teatro se presentó en el salón de conciertos,Los actores presentaron en un anfiteatro.,Verdadero,Falso,j,0,253,congruent_right,0,0,1,0,0,B,j,1,0,1,0,0,49,49,52,,,j,1,0.466783046722,0.553104162216,0.52205491066,0.553104162216,0.165841817856,0.118649959564,0.718945980072,0.185301065445,0.138884067535,0.904247045517,0.267339944839,0.222870111465,1.17158699036,0.183235168457,0.123435020447,1.35482215881,0.284649848938,0.222769021988,1.63947200775,0.233551025391,0.171452999115,1.87302303314,0.249554157257,0.204321861267,2.1225771904,0.251783847809,0.204900026321,2.37436103821,j,1,2.32430505753,None,None,0.233919143677,0.170312166214,2.60828018188,0.300714015961,0.254343986511,2.90899419785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los chicos pusieron el pollo que su mamá preparó en el horno en la mesa antes de comer,La mamá preparó la comida en la mesa.,Verdadero,Falso,j,0,39,congruent_left,1,1,1,0,0,B,f,1,0,1,0,0,50,50,18,,,f,1,0.371626138687,0.550199985504,0.502331972122,0.550199985504,0.267320871353,0.188600063324,0.817520856857,0.217694997787,0.138469934464,1.03521585464,0.198476076126,0.134965896606,1.23369193077,0.202816009521,0.137370824814,1.43650794029,0.400619983673,0.339162826538,1.83712792397,0.299196004868,0.217729091644,2.13632392883,0.21867609024,0.154405117035,2.35500001907,0.233963012695,0.153896093369,2.58896303177,j,1,2.47698497772,None,None,0.251260995865,0.17237496376,2.84022402763,0.249655008316,0.171398878098,3.08987903595,0.23454785347,0.154871940613,3.32442688942,0.217428922653,0.138032913208,3.54185581207,0.284317016602,0.222414016724,3.82617282867,0.249829053879,0.154120922089,4.07600188255,0.251075029373,0.172101974487,4.32707691193,0.283631086349,0.202696084976,4.61070799828,,,0.552242994308,0.486057043076,5.16295099258,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Mi celular se me rompió cuando se me cayó al piso,Mi celular ya está roto.,Verdadero,Falso,f,0,252,single_left,0,0,0,0,1,B,f,1,0,1,0,0,51,51,51,,,f,1,0.469596147537,0.518837928772,0.493491888046,0.518837928772,0.19899892807,0.154220104218,0.717836856842,0.185406923294,0.136049985886,0.903243780136,0.417313098907,0.355992078781,1.32055687904,0.2335729599,0.187725067139,1.55412983894,0.251214981079,0.205033063889,1.80534482002,0.267148017883,0.221065998077,2.07249283791,0.217354059219,0.170904874802,2.28984689713,0.317967891693,0.271311998367,2.60781478882,f,1,2.54473590851,None,None,0.348669052124,0.299586057663,2.95648384094,0.250872135162,0.201565027237,3.2073559761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Daniel metió el abrigo que su pareja dejó en la maleta en el clóset cuando regresaron,La pareja llevó un abrigo en su equipaje.,Verdadero,Falso,f,1,33,incongruent_right,1,1,0,1,0,B,j,1,0,1,0,0,52,52,12,,,j,1,0.501801013947,0.619135141373,0.559647798538,0.619135141373,0.199300765991,0.134829998016,0.818435907364,0.285838127136,0.220681905746,1.1042740345,0.21542096138,0.150895118713,1.31969499588,0.201844930649,0.137881040573,1.52153992653,0.517387151718,0.436492919922,2.03892707825,0.418748855591,0.354636907578,2.45767593384,0.366219997406,0.301602125168,2.82389593124,0.352372169495,0.287951946259,3.17626810074,f,1,2.72878694534,None,None,0.633672952652,0.570155858994,3.80994105339,0.469044923782,0.404952049255,4.27898597717,0.434548139572,0.355309963226,4.71353411674,0.349802017212,0.286633014679,5.06333613396,0.468553781509,0.4046459198,5.53188991547,0.434543132782,0.369254112244,5.96643304825,0.485699892044,0.421802997589,6.45213294029,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Antes de que celebraran esa canción no era muy popular ,Nadie sabía la canción antes.,Verdadero,Falso,f,0,106,incongruent_left,0,1,0,1,0,B,f,1,0,1,0,0,53,53,22,,,f,1,0.505280017853,0.433581113815,0.401725053787,0.433581113815,0.317703008652,0.269680023193,0.751284122467,0.200080871582,0.150698184967,0.951364994049,0.267879009247,0.22136092186,1.2192440033,0.233896970749,0.188743829727,1.45314097404,0.448868989944,0.401314020157,1.90200996399,0.369879007339,0.321524143219,2.27188897133,0.501531124115,0.456745862961,2.77342009544,0.400819063187,0.354199171066,3.17423915863,f,1,2.82912898064,None,None,0.43377995491,0.388113021851,3.60801911354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Antes de comer el pastel los niños cantaron "Cumpleaños Feliz",El pastel era para el final del curso.,Verdadero,Falso,j,0,239,incongruent_left,0,0,0,1,0,B,f,1,0,1,0,0,54,54,38,,,f,1,0.439594984055,0.650827169418,0.610757112503,0.650827169418,0.198787927628,0.133050203323,0.849615097046,0.168215036392,0.120874881744,1.01783013344,0.25102686882,0.189809083939,1.26885700226,0.267586231232,0.206017017365,1.53644323349,0.251165866852,0.188716173172,1.78760910034,0.366931915283,0.302436113358,2.15454101562,0.217187166214,0.171730995178,2.37172818184,0.250900030136,0.187273025513,2.62262821198,j,1,2.84505701065,None,None,0.300251960754,0.237649917603,2.92288017273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Carlos solo cultiva verduras en el jardín que tiene en casa,Carlos no compra muchas verduras en el supermercado.,Verdadero,Falso,f,0,235,congruent_left,0,0,1,0,0,B,f,1,0,1,0,0,55,55,34,,,f,1,0.738562822342,0.568084001541,0.532634973526,0.568084001541,0.250308990479,0.204761981964,0.81839299202,0.183717012405,0.120219945908,1.00211000443,0.217694997787,0.172011852264,1.21980500221,0.68548989296,0.638827085495,1.90529489517,0.267473936081,0.206710100174,2.17276883125,0.400851011276,0.340287923813,2.57361984253,0.367211103439,0.304439067841,2.94083094597,0.28299498558,0.221036195755,3.22382593155,f,1,2.74400806427,None,None,0.402560949326,0.356614112854,3.62638688087,0.250283002853,0.204653024673,3.87666988373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
